frame_tooltip,,,x_tooltip,y_tooltip,
3028.0,Vitrector_tooltip,0,925,440,0.9345418
3028.0,Vitrector_tooltip,0,925,439,0.92764103
3030.0,Vitrector_tooltip,0,927,439,0.947781
3032.0,Vitrector_tooltip,0,929,438,0.9431949
3034.0,Vitrector_tooltip,0,931,437,0.9384231
3036.0,Vitrector_tooltip,0,933,436,0.9226371
3040.0,Vitrector_tooltip,0,935,435,0.8868657
3042.0,Vitrector_tooltip,0,938,435,0.7765868
3044.0,Vitrector_tooltip,0,946,433,0.42561245
3046.0,Vitrector_tooltip,0,947,433,0.547467
3048.0,Vitrector_tooltip,0,948,433,0.6694517
3050.0,Vitrector_tooltip,0,950,433,0.7386451
3052.0,Vitrector_tooltip,0,953,433,0.81058204
3054.0,Vitrector_tooltip,0,954,433,0.79623175
3056.0,Vitrector_tooltip,0,954,432,0.78257525
3056.0,Vitrector_tooltip,0,957,433,0.8214044
3058.0,Vitrector_tooltip,0,958,433,0.8653039
3060.0,Vitrector_tooltip,0,962,433,0.88884884
3062.0,Vitrector_tooltip,0,963,433,0.8671662
3064.0,Vitrector_tooltip,0,964,431,0.7274687
3066.0,Vitrector_tooltip,0,980,426,0.26409903
3068.0,Vitrector_tooltip,0,983,425,0.60030663
3070.0,Vitrector_tooltip,0,985,423,0.8326185
3074.0,Vitrector_tooltip,0,989,423,0.90496516
3076.0,Vitrector_tooltip,0,993,422,0.9673523
3078.0,Vitrector_tooltip,0,996,421,0.95281845
3080.0,Vitrector_tooltip,0,998,420,0.95694834
3080.0,Vitrector_tooltip,0,1001,417,0.8898856
3082.0,Vitrector_tooltip,0,1003,415,0.6376673
3084.0,Vitrector_tooltip,0,1010,415,0.6901468
3088.0,Vitrector_tooltip,0,1011,414,0.6803714
3090.0,Vitrector_tooltip,0,1013,412,0.59844923
3092.0,Vitrector_tooltip,0,1013,407,0.4801402
3094.0,Vitrector_tooltip,0,1015,406,0.561543
3094.0,Vitrector_tooltip,0,1014,405,0.76139504
3096.0,Vitrector_tooltip,0,1019,405,0.73510385
3098.0,Vitrector_tooltip,0,1023,403,0.90977955
3100.0,Vitrector_tooltip,0,1026,402,0.8965122
3102.0,Vitrector_tooltip,0,1027,401,0.8911377
3104.0,Vitrector_tooltip,0,1028,401,0.8500332
3106.0,Vitrector_tooltip,0,1029,400,0.8457711
3108.0,Vitrector_tooltip,0,1030,400,0.7548971
3110.0,Vitrector_tooltip,0,1031,401,0.62542295
3114.0,Vitrector_tooltip,0,1042,403,0.5444635
3116.0,Vitrector_tooltip,0,1044,403,0.81061286
3118.0,Vitrector_tooltip,0,1046,403,0.8549151
3120.0,Vitrector_tooltip,0,1047,403,0.92026144
3122.0,Vitrector_tooltip,0,1050,404,0.8876343
3124.0,Vitrector_tooltip,0,1053,404,0.8620616
3126.0,Vitrector_tooltip,0,1055,405,0.7559995
3128.0,Vitrector_tooltip,0,1057,406,0.5267897
3130.0,Vitrector_tooltip,0,1057,407,0.30954465
3132.0,Vitrector_tooltip,0,1061,414,0.42039734
3134.0,Vitrector_tooltip,0,1071,416,0.44127595
3134.0,Vitrector_tooltip,0,1076,417,0.92230964
3136.0,Vitrector_tooltip,0,1080,419,0.8313254
3138.0,Vitrector_tooltip,0,1087,419,0.8823739
3140.0,Vitrector_tooltip,0,1093,419,0.7867988
3142.0,Vitrector_tooltip,0,1106,420,0.9408508
3144.0,Vitrector_tooltip,0,1109,420,0.8684177
3146.0,Vitrector_tooltip,0,1123,419,0.84037787
3148.0,Vitrector_tooltip,0,1132,421,0.28487062
3150.0,Vitrector_tooltip,0,1135,420,0.47562525
3154.0,Vitrector_tooltip,0,1139,422,0.28361908
3156.0,Vitrector_tooltip,0,1150,418,0.2755584
3158.0,Vitrector_tooltip,0,1165,419,0.12757154
3160.0,Vitrector_tooltip,0,1170,420,0.17076936
3168.0,Vitrector_tooltip,0,1224,436,0.11675564
3170.0,Vitrector_tooltip,0,1232,437,0.24362691
3170.0,Vitrector_tooltip,0,1241,438,0.1708392
3172.0,Vitrector_tooltip,0,1240,437,0.10275908
3178.0,Vitrector_tooltip,0,1232,435,0.34937808
3188.0,Vitrector_tooltip,0,1143,458,0.27402493
3190.0,Vitrector_tooltip,0,1138,466,0.10675604
3192.0,Vitrector_tooltip,0,1124,467,0.19988152
3194.0,Vitrector_tooltip,0,1114,474,0.76516485
3196.0,Vitrector_tooltip,0,1107,475,0.527445
3198.0,Vitrector_tooltip,0,1091,484,0.5666609
3198.0,Vitrector_tooltip,0,1087,487,0.97120374
3200.0,Vitrector_tooltip,0,1081,488,0.9664834
3202.0,Vitrector_tooltip,0,1075,490,0.89797467
3204.0,Vitrector_tooltip,0,1056,501,0.9423305
3206.0,Vitrector_tooltip,0,845,552,0.10174159
3206.0,Vitrector_tooltip,0,1051,504,0.96325475
3208.0,Vitrector_tooltip,0,1051,509,0.9441831
3210.0,Vitrector_tooltip,0,1046,520,0.9149415
3212.0,Vitrector_tooltip,0,842,554,0.107877485
3212.0,Vitrector_tooltip,0,1042,525,0.49346715
3214.0,Vitrector_tooltip,0,841,555,0.15222974
3214.0,Vitrector_tooltip,0,1043,528,0.29040265
3216.0,Vitrector_tooltip,0,1028,536,0.6404361
3220.0,Vitrector_tooltip,0,1027,539,0.9513452
3222.0,Vitrector_tooltip,0,1023,541,0.8587736
3222.0,Vitrector_tooltip,0,838,543,0.1347643
3222.0,Vitrector_tooltip,0,1018,543,0.86731124
3224.0,Vitrector_tooltip,0,1014,544,0.84706163
3226.0,Vitrector_tooltip,0,836,537,0.15684906
3226.0,Vitrector_tooltip,0,1007,551,0.35390502
3228.0,Vitrector_tooltip,0,835,536,0.10857363
3228.0,Vitrector_tooltip,0,1001,553,0.5972601
3230.0,Vitrector_tooltip,0,835,534,0.10728368
3230.0,Vitrector_tooltip,0,998,554,0.85642034
3232.0,Vitrector_tooltip,0,998,554,0.91853046
3236.0,Vitrector_tooltip,0,836,522,0.14900452
3236.0,Vitrector_tooltip,0,998,554,0.88353324
3238.0,Vitrector_tooltip,0,1012,546,0.4834818
3238.0,Vitrector_tooltip,0,1010,546,0.5689173
3240.0,Vitrector_tooltip,0,1013,545,0.7682986
3244.0,Vitrector_tooltip,0,1016,544,0.86085373
3246.0,Vitrector_tooltip,0,1020,542,0.9301238
3248.0,Vitrector_tooltip,0,1025,541,0.92241997
3250.0,Vitrector_tooltip,0,836,519,0.110846415
3250.0,Vitrector_tooltip,0,1027,539,0.9440848
3252.0,Vitrector_tooltip,0,836,520,0.12236928
3252.0,Vitrector_tooltip,0,1029,537,0.86816275
3254.0,Vitrector_tooltip,0,834,523,0.19646098
3254.0,Vitrector_tooltip,0,1030,535,0.3970156
3254.0,Vitrector_tooltip,0,1044,526,0.5705495
3256.0,Vitrector_tooltip,0,1045,526,0.83790046
3256.0,Vitrector_tooltip,0,1048,523,0.95409334
3258.0,Vitrector_tooltip,0,1052,519,0.9778194
3260.0,Vitrector_tooltip,0,1058,509,0.7864631
3262.0,Vitrector_tooltip,0,1072,500,0.51005703
3264.0,Vitrector_tooltip,0,1077,494,0.8505572
3266.0,Vitrector_tooltip,0,1093,484,0.36277965
3268.0,Vitrector_tooltip,0,1108,474,0.6888854
3270.0,Vitrector_tooltip,0,1114,474,0.81260544
3272.0,Vitrector_tooltip,0,1120,471,0.762265
3274.0,Vitrector_tooltip,0,1141,459,0.48335084
3278.0,Vitrector_tooltip,0,1145,458,0.6621022
3280.0,Vitrector_tooltip,0,1151,457,0.35087872
3280.0,Vitrector_tooltip,0,1165,458,0.38767207
3282.0,Vitrector_tooltip,0,1172,459,0.5158869
3284.0,Vitrector_tooltip,0,1176,460,0.11598413
3292.0,Vitrector_tooltip,0,1214,468,0.33038834
3306.0,Vitrector_tooltip,0,1241,455,0.10043333
3354.0,Vitrector_tooltip,0,1139,460,0.18065985
3466.0,Vitrector_tooltip,0,1287,659,0.20500277
3468.0,Vitrector_tooltip,0,1283,658,0.23230806
3472.0,Vitrector_tooltip,0,1281,658,0.17302261
3476.0,Vitrector_tooltip,0,1259,661,0.14746511
3478.0,Vitrector_tooltip,0,1254,663,0.12919958
3480.0,Vitrector_tooltip,0,1243,664,0.22334564
3482.0,Vitrector_tooltip,0,1239,662,0.10448799
3484.0,Vitrector_tooltip,0,1235,664,0.12817477
3486.0,Vitrector_tooltip,0,1234,679,0.12920001
3486.0,Vitrector_tooltip,0,1227,687,0.39728063
3488.0,Vitrector_tooltip,0,1226,696,0.52696234
3490.0,Vitrector_tooltip,0,1225,698,0.4851626
3492.0,Vitrector_tooltip,0,1229,703,0.3648782
3494.0,Vitrector_tooltip,0,1227,707,0.6633865
3496.0,Vitrector_tooltip,0,1230,711,0.7102506
3498.0,Vitrector_tooltip,0,1212,711,0.14579447
3498.0,Vitrector_tooltip,0,1233,723,0.22715785
3500.0,Vitrector_tooltip,0,1237,732,0.78705317
3502.0,Vitrector_tooltip,0,1234,737,0.1975635
3504.0,Vitrector_tooltip,0,1229,738,0.10109049
3506.0,Vitrector_tooltip,0,1215,738,0.3836651
3508.0,Vitrector_tooltip,0,1204,744,0.1834563
3510.0,Vitrector_tooltip,0,1191,748,0.14925073
3514.0,Vitrector_tooltip,0,1186,747,0.11356935
3516.0,Vitrector_tooltip,0,1179,759,0.391808
3518.0,Vitrector_tooltip,0,1179,762,0.57242924
3520.0,Vitrector_tooltip,0,1180,764,0.7603135
3522.0,Vitrector_tooltip,0,1178,762,0.90699077
3524.0,Vitrector_tooltip,0,1043,662,0.13326538
3524.0,Vitrector_tooltip,0,1178,763,0.95510894
3524.0,Vitrector_tooltip,0,1043,663,0.10112957
3524.0,Vitrector_tooltip,0,1180,763,0.92692345
3526.0,Vitrector_tooltip,0,1180,762,0.9131452
3528.0,Vitrector_tooltip,0,1043,662,0.14854497
3528.0,Vitrector_tooltip,0,1179,763,0.9430988
3530.0,Vitrector_tooltip,0,1042,662,0.1245631
3530.0,Vitrector_tooltip,0,1179,762,0.93971264
3532.0,Vitrector_tooltip,0,1044,663,0.1659131
3532.0,Vitrector_tooltip,0,1179,762,0.9314132
3534.0,Vitrector_tooltip,0,1046,664,0.20394094
3534.0,Vitrector_tooltip,0,1179,761,0.9160084
3538.0,Vitrector_tooltip,0,1051,665,0.12186669
3538.0,Vitrector_tooltip,0,1178,760,0.90778226
3540.0,Vitrector_tooltip,0,1179,759,0.88680446
3540.0,Vitrector_tooltip,0,1180,759,0.8699598
3542.0,Vitrector_tooltip,0,1181,759,0.8307385
3544.0,Vitrector_tooltip,0,1063,672,0.15876825
3544.0,Vitrector_tooltip,0,1184,758,0.54888636
3546.0,Vitrector_tooltip,0,1196,756,0.13120164
3546.0,Vitrector_tooltip,0,1064,672,0.13690615
3546.0,Vitrector_tooltip,0,1183,751,0.23043568
3548.0,Vitrector_tooltip,0,1063,674,0.19204682
3548.0,Vitrector_tooltip,0,1185,750,0.3558016
3552.0,Vitrector_tooltip,0,1064,675,0.26292714
3552.0,Vitrector_tooltip,0,1184,748,0.51655287
3554.0,Vitrector_tooltip,0,1066,675,0.22375245
3554.0,Vitrector_tooltip,0,1185,748,0.5650334
3556.0,Vitrector_tooltip,0,1069,677,0.27799487
3556.0,Vitrector_tooltip,0,1185,748,0.59167385
3558.0,Vitrector_tooltip,0,1069,678,0.30536875
3558.0,Vitrector_tooltip,0,1185,748,0.61962736
3558.0,Vitrector_tooltip,0,1068,679,0.20925434
3558.0,Vitrector_tooltip,0,1183,747,0.72575146
3562.0,Vitrector_tooltip,0,1068,678,0.22643167
3562.0,Vitrector_tooltip,0,1185,743,0.7092421
3564.0,Vitrector_tooltip,0,1068,679,0.29758656
3564.0,Vitrector_tooltip,0,1185,741,0.4980658
3566.0,Vitrector_tooltip,0,1193,740,0.21854796
3566.0,Vitrector_tooltip,0,1070,679,0.34603912
3568.0,Vitrector_tooltip,0,1185,733,0.21093895
3568.0,Vitrector_tooltip,0,1071,679,0.41402212
3570.0,Vitrector_tooltip,0,1185,732,0.19741134
3570.0,Vitrector_tooltip,0,1071,680,0.40570545
3572.0,Vitrector_tooltip,0,1193,734,0.20986295
3572.0,Vitrector_tooltip,0,1071,680,0.31229156
3572.0,Vitrector_tooltip,0,1184,730,0.2656017
3572.0,Vitrector_tooltip,0,1073,681,0.37899545
3572.0,Vitrector_tooltip,0,1198,733,0.45900962
3574.0,Vitrector_tooltip,0,1184,728,0.1942558
3574.0,Vitrector_tooltip,0,1072,681,0.348996
3574.0,Vitrector_tooltip,0,1201,731,0.8335818
3578.0,Vitrector_tooltip,0,1073,689,0.13569526
3578.0,Vitrector_tooltip,0,1071,681,0.2831606
3578.0,Vitrector_tooltip,0,1203,732,0.78725255
3580.0,Vitrector_tooltip,0,1073,690,0.16245723
3580.0,Vitrector_tooltip,0,1072,681,0.2262022
3580.0,Vitrector_tooltip,0,1204,732,0.7679265
3580.0,Vitrector_tooltip,0,1072,681,0.18300597
3580.0,Vitrector_tooltip,0,1205,731,0.7131989
3582.0,Vitrector_tooltip,0,1073,682,0.26238048
3582.0,Vitrector_tooltip,0,1202,732,0.5552393
3584.0,Vitrector_tooltip,0,1204,734,0.35475305
3584.0,Vitrector_tooltip,0,1074,689,0.45942882
3586.0,Vitrector_tooltip,0,1204,734,0.27011672
3586.0,Vitrector_tooltip,0,1073,691,0.50095314
3588.0,Vitrector_tooltip,0,1207,733,0.38278615
3588.0,Vitrector_tooltip,0,1073,691,0.44244897
3592.0,Vitrector_tooltip,0,1073,692,0.4196143
3592.0,Vitrector_tooltip,0,1206,733,0.51356983
3594.0,Vitrector_tooltip,0,1206,732,0.48218584
3594.0,Vitrector_tooltip,0,1073,692,0.52118915
3594.0,Vitrector_tooltip,0,1177,655,0.11501021
3594.0,Vitrector_tooltip,0,1207,733,0.3668609
3594.0,Vitrector_tooltip,0,1072,692,0.5499526
3596.0,Vitrector_tooltip,0,1207,733,0.25671893
3596.0,Vitrector_tooltip,0,1072,693,0.50988954
3598.0,Vitrector_tooltip,0,1208,738,0.32501486
3598.0,Vitrector_tooltip,0,1071,694,0.5108044
3600.0,Vitrector_tooltip,0,1208,738,0.3119592
3600.0,Vitrector_tooltip,0,1073,695,0.53096175
3602.0,Vitrector_tooltip,0,1206,733,0.24020317
3602.0,Vitrector_tooltip,0,1073,695,0.70205325
3604.0,Vitrector_tooltip,0,1205,733,0.36926857
3604.0,Vitrector_tooltip,0,1074,694,0.7199239
3606.0,Vitrector_tooltip,0,1206,733,0.42224526
3606.0,Vitrector_tooltip,0,1074,695,0.72833675
3608.0,Vitrector_tooltip,0,1207,733,0.39247853
3608.0,Vitrector_tooltip,0,1073,696,0.6521574
3610.0,Vitrector_tooltip,0,1208,732,0.4763663
3610.0,Vitrector_tooltip,0,1072,696,0.6142675
3612.0,Vitrector_tooltip,0,1208,733,0.33122912
3612.0,Vitrector_tooltip,0,1073,697,0.55827636
3614.0,Vitrector_tooltip,0,1205,733,0.2771607
3614.0,Vitrector_tooltip,0,1073,696,0.53638417
3616.0,Vitrector_tooltip,0,1206,734,0.31210324
3616.0,Vitrector_tooltip,0,1072,698,0.46618342
3620.0,Vitrector_tooltip,0,1205,733,0.2905112
3620.0,Vitrector_tooltip,0,1074,698,0.45931292
3620.0,Vitrector_tooltip,0,1205,733,0.38162267
3620.0,Vitrector_tooltip,0,1073,699,0.39316857
3622.0,Vitrector_tooltip,0,1204,734,0.3298047
3622.0,Vitrector_tooltip,0,1074,699,0.36330345
3624.0,Vitrector_tooltip,0,1074,699,0.38606134
3624.0,Vitrector_tooltip,0,1207,739,0.4835891
3628.0,Vitrector_tooltip,0,1225,742,0.12028153
3628.0,Vitrector_tooltip,0,1077,706,0.32644564
3628.0,Vitrector_tooltip,0,1209,740,0.45235
3628.0,Vitrector_tooltip,0,1077,708,0.37431902
3628.0,Vitrector_tooltip,0,1212,742,0.48386067
3632.0,Vitrector_tooltip,0,1079,709,0.3841169
3632.0,Vitrector_tooltip,0,1214,743,0.47747722
3634.0,Vitrector_tooltip,0,1080,710,0.40388036
3634.0,Vitrector_tooltip,0,1215,743,0.46027565
3636.0,Vitrector_tooltip,0,1216,743,0.41643
3636.0,Vitrector_tooltip,0,1081,710,0.46400315
3638.0,Vitrector_tooltip,0,1082,712,0.4225715
3638.0,Vitrector_tooltip,0,1224,742,0.46622106
3640.0,Vitrector_tooltip,0,1083,712,0.40803403
3640.0,Vitrector_tooltip,0,1216,742,0.44475088
3640.0,Vitrector_tooltip,0,1084,713,0.41602868
3640.0,Vitrector_tooltip,0,1217,742,0.4547567
3644.0,Vitrector_tooltip,0,1083,713,0.4291691
3644.0,Vitrector_tooltip,0,1226,741,0.5126781
3646.0,Vitrector_tooltip,0,1084,713,0.37792778
3646.0,Vitrector_tooltip,0,1226,741,0.49528685
3648.0,Vitrector_tooltip,0,1084,714,0.36338603
3648.0,Vitrector_tooltip,0,1227,741,0.47882262
3650.0,Vitrector_tooltip,0,1083,714,0.32491297
3650.0,Vitrector_tooltip,0,1227,741,0.48082814
3650.0,Vitrector_tooltip,0,1084,713,0.29243338
3650.0,Vitrector_tooltip,0,1226,739,0.45087746
3652.0,Vitrector_tooltip,0,1084,714,0.24025057
3652.0,Vitrector_tooltip,0,1230,740,0.47965991
3654.0,Vitrector_tooltip,0,1084,714,0.26080364
3654.0,Vitrector_tooltip,0,1234,739,0.436292
3656.0,Vitrector_tooltip,0,1233,739,0.16230792
3656.0,Vitrector_tooltip,0,1083,714,0.17618279
3658.0,Vitrector_tooltip,0,1080,714,0.10403199
3678.0,Vitrector_tooltip,0,1227,573,0.16161712
3680.0,Vitrector_tooltip,0,1228,574,0.11509268
3698.0,Vitrector_tooltip,0,1231,607,0.14019321
3700.0,Vitrector_tooltip,0,1233,608,0.11389761
3736.0,Vitrector_tooltip,0,1211,849,0.15629767
3736.0,Vitrector_tooltip,0,1053,850,0.16668738
3736.0,Vitrector_tooltip,0,1047,854,0.4135389
3740.0,Vitrector_tooltip,0,1055,860,0.1411802
3740.0,Vitrector_tooltip,0,1204,862,0.23032466
3740.0,Vitrector_tooltip,0,1054,861,0.13404156
3740.0,Vitrector_tooltip,0,1200,865,0.3689453
3744.0,Vitrector_tooltip,0,1195,866,0.4323787
3746.0,Vitrector_tooltip,0,1048,862,0.10029373
3746.0,Vitrector_tooltip,0,1193,867,0.3471306
3748.0,Vitrector_tooltip,0,1179,865,0.3641227
3750.0,Vitrector_tooltip,0,1176,865,0.4527549
3752.0,Vitrector_tooltip,0,1174,865,0.47406888
3754.0,Vitrector_tooltip,0,1172,866,0.50429535
3756.0,Vitrector_tooltip,0,1170,868,0.52616847
3758.0,Vitrector_tooltip,0,1051,863,0.12341035
3758.0,Vitrector_tooltip,0,1167,869,0.54870874
3758.0,Vitrector_tooltip,0,1165,870,0.44585308
3760.0,Vitrector_tooltip,0,1018,867,0.115289755
3760.0,Vitrector_tooltip,0,1165,870,0.42540568
3762.0,Vitrector_tooltip,0,990,869,0.101922296
3762.0,Vitrector_tooltip,0,1166,871,0.35245845
3764.0,Vitrector_tooltip,0,1165,878,0.3243401
3766.0,Vitrector_tooltip,0,1165,879,0.42992166
3770.0,Vitrector_tooltip,0,1149,881,0.1272073
3770.0,Vitrector_tooltip,0,1163,882,0.4145176
3772.0,Vitrector_tooltip,0,1164,896,0.12531325
3772.0,Vitrector_tooltip,0,1150,884,0.16510236
3772.0,Vitrector_tooltip,0,1162,886,0.23384844
3774.0,Vitrector_tooltip,0,1163,897,0.122606486
3774.0,Vitrector_tooltip,0,1150,884,0.26182255
3776.0,Vitrector_tooltip,0,1161,896,0.103065066
3776.0,Vitrector_tooltip,0,1150,884,0.25375223
3778.0,Vitrector_tooltip,0,1161,896,0.1008773
3778.0,Vitrector_tooltip,0,964,878,0.1706344
3778.0,Vitrector_tooltip,0,1149,885,0.51579106
3780.0,Vitrector_tooltip,0,956,869,0.15015757
3780.0,Vitrector_tooltip,0,1149,885,0.68512523
3780.0,Vitrector_tooltip,0,956,870,0.10341453
3780.0,Vitrector_tooltip,0,1148,886,0.79337
3782.0,Vitrector_tooltip,0,1148,887,0.7592809
3786.0,Vitrector_tooltip,0,1147,895,0.6584042
3788.0,Vitrector_tooltip,0,1144,896,0.63431877
3788.0,Vitrector_tooltip,0,1144,896,0.7313127
3790.0,Vitrector_tooltip,0,1143,897,0.7597122
3792.0,Vitrector_tooltip,0,1143,897,0.8436307
3794.0,Vitrector_tooltip,0,1144,898,0.79925007
3796.0,Vitrector_tooltip,0,1140,901,0.83932376
3798.0,Vitrector_tooltip,0,1137,901,0.6056045
3800.0,Vitrector_tooltip,0,1135,904,0.4814533
3802.0,Vitrector_tooltip,0,1133,912,0.2070384
3804.0,Vitrector_tooltip,0,1133,913,0.21687773
3806.0,Vitrector_tooltip,0,1131,914,0.25578004
3806.0,Vitrector_tooltip,0,1120,912,0.27158508
3808.0,Vitrector_tooltip,0,1119,913,0.4817572
3810.0,Vitrector_tooltip,0,1117,916,0.76469475
3814.0,Vitrector_tooltip,0,1117,916,0.77506703
3814.0,Vitrector_tooltip,0,1117,916,0.78190017
3816.0,Vitrector_tooltip,0,1116,915,0.8512479
3818.0,Vitrector_tooltip,0,1116,915,0.8625729
3820.0,Vitrector_tooltip,0,1117,915,0.84967107
3822.0,Vitrector_tooltip,0,1117,916,0.844692
3826.0,Vitrector_tooltip,0,1118,917,0.7905038
3828.0,Vitrector_tooltip,0,1117,918,0.797657
3828.0,Vitrector_tooltip,0,1118,917,0.7610893
3830.0,Vitrector_tooltip,0,1117,918,0.7222447
3832.0,Vitrector_tooltip,0,1117,918,0.7125594
3834.0,Vitrector_tooltip,0,1116,917,0.7243728
3836.0,Vitrector_tooltip,0,1116,918,0.6967582
3840.0,Vitrector_tooltip,0,1115,919,0.698188
3842.0,Vitrector_tooltip,0,1115,920,0.14277138
3844.0,Vitrector_tooltip,0,1114,929,0.19709425
3848.0,Vitrector_tooltip,0,1112,929,0.13057436
3852.0,Vitrector_tooltip,0,1088,936,0.1024425
3854.0,Vitrector_tooltip,0,1087,937,0.29509148
3856.0,Vitrector_tooltip,0,1085,935,0.25449508
3858.0,Vitrector_tooltip,0,1083,935,0.3331355
3860.0,Vitrector_tooltip,0,1080,935,0.22769123
3862.0,Vitrector_tooltip,0,1077,935,0.3021419
3866.0,Vitrector_tooltip,0,1075,934,0.11521534
3868.0,Vitrector_tooltip,0,1069,932,0.12556283
3870.0,Vitrector_tooltip,0,1061,934,0.15229847
3872.0,Vitrector_tooltip,0,1060,935,0.34365794
3872.0,Vitrector_tooltip,0,1059,937,0.27533233
3876.0,Vitrector_tooltip,0,1059,938,0.19588315
3876.0,Vitrector_tooltip,0,1057,938,0.12190008
3878.0,Vitrector_tooltip,0,1054,939,0.15678859
3880.0,Vitrector_tooltip,0,1055,947,0.15714534
3884.0,Vitrector_tooltip,0,1052,948,0.22775978
3886.0,Vitrector_tooltip,0,1047,949,0.27551565
3886.0,Vitrector_tooltip,0,1042,948,0.21060807
3888.0,Vitrector_tooltip,0,1031,948,0.24405557
3892.0,Vitrector_tooltip,0,1029,947,0.4007264
3894.0,Vitrector_tooltip,0,1029,947,0.45361155
3896.0,Vitrector_tooltip,0,1028,947,0.5233285
3898.0,Vitrector_tooltip,0,1028,947,0.55443585
3900.0,Vitrector_tooltip,0,1027,947,0.56314665
3902.0,Vitrector_tooltip,0,1026,948,0.6329181
3902.0,Vitrector_tooltip,0,1026,948,0.67932546
3904.0,Vitrector_tooltip,0,1022,948,0.6126362
3906.0,Vitrector_tooltip,0,1014,947,0.26621306
3914.0,Vitrector_tooltip,0,993,939,0.1647893
3918.0,Vitrector_tooltip,0,990,939,0.16958962
3918.0,Vitrector_tooltip,0,987,939,0.16484879
3920.0,Vitrector_tooltip,0,983,939,0.13444793
3922.0,Vitrector_tooltip,0,980,940,0.10607363
3924.0,Vitrector_tooltip,0,979,940,0.117385805
3928.0,Vitrector_tooltip,0,978,941,0.10860093
3932.0,Vitrector_tooltip,0,969,945,0.103572376
3934.0,Vitrector_tooltip,0,967,947,0.22876494
3936.0,Vitrector_tooltip,0,966,948,0.41697612
3938.0,Vitrector_tooltip,0,961,948,0.6186393
3938.0,Vitrector_tooltip,0,954,948,0.51340264
3940.0,Vitrector_tooltip,0,952,948,0.4195189
3942.0,Vitrector_tooltip,0,949,948,0.3888243
3944.0,Vitrector_tooltip,0,950,948,0.3852784
3946.0,Vitrector_tooltip,0,948,948,0.37475595
3948.0,Vitrector_tooltip,0,945,950,0.22408666
3950.0,Vitrector_tooltip,0,940,950,0.53377324
3952.0,Vitrector_tooltip,0,939,952,0.61407954
3956.0,Vitrector_tooltip,0,937,952,0.8299011
3958.0,Vitrector_tooltip,0,935,953,0.88451636
3958.0,Vitrector_tooltip,0,934,954,0.9157106
3960.0,Vitrector_tooltip,0,933,958,0.75305796
3962.0,Vitrector_tooltip,0,928,958,0.69539785
3964.0,Vitrector_tooltip,0,926,960,0.35869724
3968.0,Vitrector_tooltip,0,925,960,0.3112884
3970.0,Vitrector_tooltip,0,923,965,0.5313807
3970.0,Vitrector_tooltip,0,922,966,0.68250823
3972.0,Vitrector_tooltip,0,922,967,0.72601235
3974.0,Vitrector_tooltip,0,921,969,0.6941891
3978.0,Vitrector_tooltip,0,920,972,0.6852064
3980.0,Vitrector_tooltip,0,922,975,0.667762
3982.0,Vitrector_tooltip,0,921,975,0.64136076
3984.0,Vitrector_tooltip,0,922,975,0.6434531
3986.0,Vitrector_tooltip,0,923,976,0.48107448
3988.0,Vitrector_tooltip,0,930,980,0.30500913
3990.0,Vitrector_tooltip,0,930,982,0.22723933
3992.0,Vitrector_tooltip,0,933,982,0.2536708
3994.0,Vitrector_tooltip,0,934,985,0.35445064
3996.0,Vitrector_tooltip,0,936,988,0.20213887
4002.0,Vitrector_tooltip,0,947,989,0.11968934
4004.0,Vitrector_tooltip,0,951,989,0.1637734
4004.0,Vitrector_tooltip,0,961,990,0.20764548
4006.0,Vitrector_tooltip,0,966,992,0.20573044
4008.0,Vitrector_tooltip,0,969,993,0.10028368
4010.0,Vitrector_tooltip,0,967,998,0.23776191
4012.0,Vitrector_tooltip,0,976,1004,0.11703209
4014.0,Vitrector_tooltip,0,983,1007,0.3250368
4016.0,Vitrector_tooltip,0,986,1016,0.11192056
4018.0,Vitrector_tooltip,0,994,1020,0.11565354
4020.0,Vitrector_tooltip,0,998,1022,0.10402863
4064.0,Vitrector_tooltip,0,1088,1023,0.16946892
4064.0,Vitrector_tooltip,0,1089,1020,0.2553819
4068.0,Vitrector_tooltip,0,1091,1017,0.2064734
4070.0,Vitrector_tooltip,0,1090,1015,0.10227585
4072.0,Vitrector_tooltip,0,1091,1009,0.15491475
4074.0,Vitrector_tooltip,0,1092,1007,0.21841505
4076.0,Vitrector_tooltip,0,1099,1006,0.27999792
4078.0,Vitrector_tooltip,0,1111,1003,0.6191464
4078.0,Vitrector_tooltip,0,1115,1000,0.81446666
4080.0,Vitrector_tooltip,0,1117,1000,0.5564507
4082.0,Vitrector_tooltip,0,1122,993,0.32202607
4084.0,Vitrector_tooltip,0,1134,989,0.31882793
4086.0,Vitrector_tooltip,0,1137,985,0.7020475
4088.0,Vitrector_tooltip,0,1141,984,0.72315574
4090.0,Vitrector_tooltip,0,1141,975,0.5392147
4092.0,Vitrector_tooltip,0,1142,973,0.871173
4094.0,Vitrector_tooltip,0,1143,971,0.94957197
4096.0,Vitrector_tooltip,0,1152,967,0.6393046
4098.0,Vitrector_tooltip,0,1165,965,0.44167888
4100.0,Vitrector_tooltip,0,1166,965,0.48131466
4102.0,Vitrector_tooltip,0,1151,957,0.13778892
4102.0,Vitrector_tooltip,0,1165,965,0.41239858
4104.0,Vitrector_tooltip,0,1167,964,0.44567522
4106.0,Vitrector_tooltip,0,1167,957,0.46643326
